time,T,P0,P,U,Td
2022/11/21 6:00,0.518518519,0.417391304,0.41991342,0.734939759,0.756756757
2022/11/21 7:00,0.555555556,0.42173913,0.41991342,0.686746988,0.756756757
2022/11/21 8:00,0.555555556,0.452173913,0.45021645,0.686746988,0.756756757
2022/11/21 9:00,0.555555556,0.452173913,0.45021645,0.734939759,0.783783784
2022/11/21 10:00,0.592592593,0.452173913,0.45021645,0.686746988,0.783783784
2022/11/21 11:00,0.62962963,0.452173913,0.45021645,0.578313253,0.756756757
2022/11/21 12:00,0.666666667,0.386956522,0.385281385,0.542168675,0.756756757
2022/11/21 13:00,0.666666667,0.386956522,0.385281385,0.542168675,0.756756757
2022/11/21 14:00,0.666666667,0.356521739,0.354978355,0.542168675,0.756756757
2022/11/21 15:00,0.703703704,0.32173913,0.32034632,0.542168675,0.783783784
2022/11/21 16:00,0.666666667,0.32173913,0.32034632,0.590361446,0.783783784
2022/11/21 17:00,0.666666667,0.32173913,0.32034632,0.590361446,0.783783784
2022/11/21 18:00,0.62962963,0.356521739,0.354978355,0.638554217,0.783783784
2022/11/21 19:00,0.592592593,0.356521739,0.354978355,0.686746988,0.783783784
2022/11/21 20:00,0.592592593,0.386956522,0.385281385,0.686746988,0.783783784
2022/11/21 21:00,0.592592593,0.386956522,0.385281385,0.686746988,0.783783784
2022/11/21 22:00,0.592592593,0.386956522,0.385281385,0.686746988,0.783783784
2022/11/21 23:00,0.555555556,0.42173913,0.41991342,0.734939759,0.783783784
2022/11/22 0:00,0.555555556,0.42173913,0.41991342,0.734939759,0.783783784
2022/11/22 1:00,0.555555556,0.386956522,0.385281385,0.734939759,0.783783784
2022/11/22 2:00,0.555555556,0.386956522,0.385281385,0.734939759,0.783783784
2022/11/22 3:00,0.555555556,0.356521739,0.354978355,0.734939759,0.783783784
2022/11/22 4:00,0.555555556,0.356521739,0.354978355,0.734939759,0.783783784
2022/11/22 5:00,0.555555556,0.356521739,0.354978355,0.734939759,0.783783784
2022/11/22 6:00,0.555555556,0.356521739,0.354978355,0.734939759,0.783783784
2022/11/22 7:00,0.481481481,0.382608696,0.385281385,0.927710843,0.810810811
2022/11/22 8:00,0.481481481,0.417391304,0.41991342,0.927710843,0.810810811
2022/11/22 9:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/22 10:00,0.555555556,0.42173913,0.41991342,0.795180723,0.810810811
2022/11/22 11:00,0.592592593,0.42173913,0.41991342,0.795180723,0.837837838
2022/11/22 12:00,0.592592593,0.386956522,0.385281385,0.746987952,0.810810811
2022/11/22 13:00,0.62962963,0.356521739,0.354978355,0.746987952,0.837837838
2022/11/22 14:00,0.62962963,0.32173913,0.32034632,0.746987952,0.837837838
2022/11/22 15:00,0.666666667,0.32173913,0.32034632,0.686746988,0.837837838
2022/11/22 16:00,0.62962963,0.32173913,0.32034632,0.686746988,0.810810811
2022/11/22 17:00,0.62962963,0.32173913,0.32034632,0.746987952,0.837837838
2022/11/22 18:00,0.62962963,0.32173913,0.32034632,0.746987952,0.837837838
2022/11/22 19:00,0.592592593,0.356521739,0.354978355,0.795180723,0.837837838
2022/11/22 20:00,0.592592593,0.356521739,0.354978355,0.795180723,0.837837838
2022/11/22 21:00,0.592592593,0.386956522,0.385281385,0.795180723,0.837837838
2022/11/22 22:00,0.592592593,0.386956522,0.385281385,0.795180723,0.837837838
2022/11/22 23:00,0.592592593,0.386956522,0.385281385,0.795180723,0.837837838
2022/11/23 0:00,0.592592593,0.386956522,0.385281385,0.795180723,0.837837838
2022/11/23 1:00,0.592592593,0.386956522,0.385281385,0.795180723,0.837837838
2022/11/23 2:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/23 3:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/23 4:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/23 5:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/23 6:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/23 7:00,0.555555556,0.386956522,0.385281385,0.927710843,0.864864865
2022/11/23 8:00,0.518518519,0.417391304,0.41991342,0.927710843,0.837837838
2022/11/23 9:00,0.518518519,0.447826087,0.45021645,0.927710843,0.837837838
2022/11/23 10:00,0.518518519,0.447826087,0.45021645,0.86746988,0.810810811
2022/11/23 11:00,0.555555556,0.452173913,0.45021645,0.795180723,0.810810811
2022/11/23 12:00,0.555555556,0.42173913,0.41991342,0.795180723,0.810810811
2022/11/23 13:00,0.518518519,0.382608696,0.385281385,0.86746988,0.810810811
2022/11/23 14:00,0.555555556,0.356521739,0.354978355,0.86746988,0.837837838
2022/11/23 15:00,0.555555556,0.356521739,0.354978355,0.86746988,0.837837838
2022/11/23 16:00,0.555555556,0.356521739,0.354978355,0.86746988,0.837837838
2022/11/23 17:00,0.518518519,0.352173913,0.354978355,0.927710843,0.837837838
2022/11/23 18:00,0.518518519,0.382608696,0.385281385,0.927710843,0.837837838
2022/11/23 19:00,0.518518519,0.382608696,0.385281385,0.927710843,0.837837838
2022/11/23 20:00,0.518518519,0.417391304,0.41991342,0.927710843,0.837837838
2022/11/23 21:00,0.518518519,0.417391304,0.41991342,0.927710843,0.837837838
2022/11/23 22:00,0.518518519,0.417391304,0.41991342,0.927710843,0.837837838
2022/11/23 23:00,0.518518519,0.417391304,0.41991342,0.927710843,0.837837838
2022/11/24 0:00,0.481481481,0.417391304,0.41991342,0.927710843,0.810810811
2022/11/24 1:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/24 2:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/24 3:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/24 4:00,0.518518519,0.382608696,0.385281385,0.86746988,0.810810811
2022/11/24 5:00,0.518518519,0.382608696,0.385281385,0.86746988,0.810810811
2022/11/24 6:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/24 7:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/24 8:00,0.518518519,0.447826087,0.45021645,0.86746988,0.810810811
2022/11/24 9:00,0.518518519,0.447826087,0.45021645,0.86746988,0.810810811
2022/11/24 10:00,0.518518519,0.447826087,0.45021645,0.86746988,0.810810811
2022/11/24 11:00,0.518518519,0.447826087,0.45021645,0.86746988,0.810810811
2022/11/24 12:00,0.518518519,0.447826087,0.45021645,0.86746988,0.810810811
2022/11/24 13:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/24 14:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/24 15:00,0.481481481,0.382608696,0.385281385,0.927710843,0.810810811
2022/11/24 16:00,0.481481481,0.417391304,0.41991342,0.927710843,0.810810811
2022/11/24 17:00,0.444444444,0.417391304,0.41991342,0.927710843,0.783783784
2022/11/24 18:00,0.444444444,0.447826087,0.45021645,0.927710843,0.783783784
2022/11/24 19:00,0.444444444,0.447826087,0.45021645,0.927710843,0.783783784
2022/11/24 20:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/24 21:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/24 22:00,0.444444444,0.517391304,0.519480519,0.927710843,0.783783784
2022/11/24 23:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/25 0:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/25 1:00,0.481481481,0.482608696,0.484848485,0.855421687,0.783783784
2022/11/25 2:00,0.481481481,0.482608696,0.484848485,0.855421687,0.783783784
2022/11/25 3:00,0.481481481,0.447826087,0.45021645,0.855421687,0.783783784
2022/11/25 4:00,0.481481481,0.447826087,0.45021645,0.855421687,0.783783784
2022/11/25 5:00,0.481481481,0.447826087,0.45021645,0.855421687,0.783783784
2022/11/25 6:00,0.481481481,0.447826087,0.45021645,0.855421687,0.783783784
2022/11/25 7:00,0.481481481,0.447826087,0.45021645,0.855421687,0.783783784
2022/11/25 8:00,0.481481481,0.482608696,0.484848485,0.855421687,0.783783784
2022/11/25 9:00,0.518518519,0.482608696,0.484848485,0.86746988,0.810810811
2022/11/25 10:00,0.555555556,0.482608696,0.484848485,0.795180723,0.810810811
2022/11/25 11:00,0.555555556,0.482608696,0.484848485,0.795180723,0.810810811
2022/11/25 12:00,0.555555556,0.452173913,0.45021645,0.795180723,0.810810811
2022/11/25 13:00,0.555555556,0.42173913,0.41991342,0.795180723,0.810810811
2022/11/25 14:00,0.555555556,0.386956522,0.385281385,0.795180723,0.810810811
2022/11/25 15:00,0.555555556,0.386956522,0.385281385,0.86746988,0.837837838
2022/11/25 16:00,0.518518519,0.382608696,0.385281385,0.86746988,0.810810811
2022/11/25 17:00,0.481481481,0.417391304,0.41991342,0.927710843,0.810810811
2022/11/25 18:00,0.444444444,0.417391304,0.41991342,0.927710843,0.783783784
2022/11/25 19:00,0.444444444,0.447826087,0.45021645,0.927710843,0.783783784
2022/11/25 20:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/25 21:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/25 22:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/25 23:00,0.481481481,0.482608696,0.484848485,0.795180723,0.756756757
2022/11/26 0:00,0.481481481,0.482608696,0.484848485,0.795180723,0.756756757
2022/11/26 1:00,0.444444444,0.447826087,0.45021645,0.855421687,0.756756757
2022/11/26 2:00,0.481481481,0.447826087,0.45021645,0.795180723,0.756756757
2022/11/26 3:00,0.481481481,0.417391304,0.41991342,0.855421687,0.783783784
2022/11/26 4:00,0.481481481,0.417391304,0.41991342,0.855421687,0.783783784
2022/11/26 5:00,0.444444444,0.417391304,0.41991342,0.927710843,0.783783784
2022/11/26 6:00,0.444444444,0.447826087,0.45021645,0.855421687,0.756756757
2022/11/26 7:00,0.444444444,0.447826087,0.45021645,0.927710843,0.783783784
2022/11/26 8:00,0.444444444,0.482608696,0.484848485,0.927710843,0.783783784
2022/11/26 9:00,0.444444444,0.517391304,0.519480519,1,0.810810811
2022/11/26 10:00,0.444444444,0.517391304,0.519480519,0.927710843,0.783783784
2022/11/26 11:00,0.481481481,0.482608696,0.484848485,0.927710843,0.810810811
2022/11/26 12:00,0.518518519,0.482608696,0.484848485,0.795180723,0.783783784
2022/11/26 13:00,0.518518519,0.447826087,0.45021645,0.795180723,0.783783784
2022/11/26 14:00,0.518518519,0.417391304,0.41991342,0.86746988,0.810810811
2022/11/26 15:00,0.555555556,0.386956522,0.385281385,0.734939759,0.783783784
2022/11/26 16:00,0.555555556,0.386956522,0.385281385,0.734939759,0.783783784
2022/11/26 17:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/26 18:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/26 19:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/26 20:00,0.518518519,0.417391304,0.41991342,0.795180723,0.783783784
2022/11/26 21:00,0.518518519,0.417391304,0.41991342,0.795180723,0.783783784
2022/11/26 22:00,0.518518519,0.417391304,0.41991342,0.795180723,0.783783784
2022/11/26 23:00,0.518518519,0.417391304,0.41991342,0.795180723,0.783783784
2022/11/27 0:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/27 1:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/27 2:00,0.518518519,0.382608696,0.385281385,0.734939759,0.756756757
2022/11/27 3:00,0.518518519,0.382608696,0.385281385,0.734939759,0.756756757
2022/11/27 4:00,0.518518519,0.352173913,0.354978355,0.734939759,0.756756757
2022/11/27 5:00,0.518518519,0.352173913,0.354978355,0.734939759,0.756756757
2022/11/27 6:00,0.518518519,0.352173913,0.354978355,0.795180723,0.783783784
2022/11/27 7:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/27 8:00,0.518518519,0.382608696,0.385281385,0.795180723,0.783783784
2022/11/27 9:00,0.555555556,0.386956522,0.385281385,0.734939759,0.783783784
2022/11/27 10:00,0.592592593,0.386956522,0.385281385,0.746987952,0.810810811
2022/11/27 11:00,0.592592593,0.386956522,0.385281385,0.746987952,0.810810811
2022/11/27 12:00,0.555555556,0.356521739,0.354978355,0.795180723,0.810810811
2022/11/27 13:00,0.555555556,0.32173913,0.32034632,0.86746988,0.837837838
2022/11/27 14:00,0.555555556,0.32173913,0.32034632,0.86746988,0.837837838
2022/11/27 15:00,0.518518519,0.3,0.298701299,0.927710843,0.837837838
2022/11/27 16:00,0.555555556,0.3,0.298701299,0.927710843,0.864864865
2022/11/27 17:00,0.555555556,0.3,0.298701299,0.86746988,0.837837838
2022/11/27 18:00,0.518518519,0.3,0.298701299,0.927710843,0.837837838
2022/11/27 19:00,0.518518519,0.32173913,0.32034632,0.927710843,0.837837838
2022/11/27 20:00,0.518518519,0.32173913,0.32034632,0.927710843,0.837837838
2022/11/27 21:00,0.518518519,0.32173913,0.32034632,0.927710843,0.837837838
2022/11/27 22:00,0.518518519,0.32173913,0.32034632,0.927710843,0.837837838
2022/11/27 23:00,0.518518519,0.32173913,0.32034632,0.927710843,0.837837838
2022/11/28 0:00,0.518518519,0.32173913,0.32034632,0.927710843,0.837837838
2022/11/28 1:00,0.555555556,0.32173913,0.32034632,0.86746988,0.837837838
2022/11/28 2:00,0.555555556,0.32173913,0.32034632,0.86746988,0.837837838
2022/11/28 3:00,0.555555556,0.3,0.298701299,0.927710843,0.864864865
2022/11/28 4:00,0.555555556,0.3,0.298701299,0.927710843,0.864864865
2022/11/28 5:00,0.518518519,0.32173913,0.32034632,1,0.864864865
2022/11/28 6:00,0.555555556,0.32173913,0.32034632,0.927710843,0.864864865
2022/11/28 7:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/28 8:00,0.592592593,0.356521739,0.354978355,0.86746988,0.864864865
2022/11/28 9:00,0.62962963,0.386956522,0.385281385,0.86746988,0.891891892
2022/11/28 10:00,0.703703704,0.386956522,0.385281385,0.807228916,0.918918919
2022/11/28 11:00,0.703703704,0.386956522,0.385281385,0.807228916,0.918918919
2022/11/28 12:00,0.703703704,0.356521739,0.354978355,0.807228916,0.918918919
2022/11/28 13:00,0.703703704,0.32173913,0.32034632,0.807228916,0.918918919
2022/11/28 14:00,0.703703704,0.32173913,0.32034632,0.807228916,0.918918919
2022/11/28 15:00,0.703703704,0.32173913,0.32034632,0.807228916,0.918918919
2022/11/28 16:00,0.666666667,0.32173913,0.32034632,0.86746988,0.918918919
2022/11/28 17:00,0.666666667,0.32173913,0.32034632,0.86746988,0.918918919
2022/11/28 18:00,0.62962963,0.32173913,0.32034632,0.86746988,0.891891892
2022/11/28 19:00,0.62962963,0.32173913,0.32034632,0.86746988,0.891891892
2022/11/28 20:00,0.592592593,0.356521739,0.354978355,0.927710843,0.891891892
2022/11/28 21:00,0.592592593,0.386956522,0.385281385,0.86746988,0.864864865
2022/11/28 22:00,0.592592593,0.386956522,0.385281385,0.86746988,0.864864865
2022/11/28 23:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/29 0:00,0.592592593,0.356521739,0.354978355,0.86746988,0.864864865
2022/11/29 1:00,0.592592593,0.356521739,0.354978355,0.86746988,0.864864865
2022/11/29 2:00,0.592592593,0.356521739,0.354978355,0.86746988,0.864864865
2022/11/29 3:00,0.555555556,0.356521739,0.354978355,0.927710843,0.864864865
2022/11/29 4:00,0.555555556,0.356521739,0.354978355,0.86746988,0.837837838
2022/11/29 5:00,0.555555556,0.356521739,0.354978355,0.86746988,0.837837838
2022/11/29 6:00,0.555555556,0.386956522,0.385281385,0.86746988,0.837837838
2022/11/29 7:00,0.555555556,0.386956522,0.385281385,0.86746988,0.837837838
2022/11/29 8:00,0.592592593,0.42173913,0.41991342,0.86746988,0.864864865
2022/11/29 9:00,0.666666667,0.42173913,0.41991342,0.686746988,0.837837838
2022/11/29 10:00,0.703703704,0.42173913,0.41991342,0.686746988,0.864864865
2022/11/29 11:00,0.703703704,0.42173913,0.41991342,0.686746988,0.864864865
2022/11/29 12:00,0.703703704,0.386956522,0.385281385,0.746987952,0.891891892
2022/11/29 13:00,0.703703704,0.356521739,0.354978355,0.746987952,0.891891892
2022/11/29 14:00,0.703703704,0.356521739,0.354978355,0.746987952,0.891891892
2022/11/29 15:00,0.703703704,0.32173913,0.32034632,0.686746988,0.864864865
2022/11/29 16:00,0.703703704,0.32173913,0.32034632,0.686746988,0.864864865
2022/11/29 17:00,0.666666667,0.32173913,0.32034632,0.746987952,0.864864865
2022/11/29 18:00,0.62962963,0.356521739,0.354978355,0.807228916,0.864864865
2022/11/29 19:00,0.62962963,0.386956522,0.385281385,0.807228916,0.864864865
2022/11/29 20:00,0.592592593,0.386956522,0.385281385,0.86746988,0.864864865
2022/11/29 21:00,0.592592593,0.42173913,0.41991342,0.86746988,0.864864865
2022/11/29 22:00,0.592592593,0.42173913,0.41991342,0.86746988,0.864864865
2022/11/29 23:00,0.592592593,0.42173913,0.41991342,0.86746988,0.864864865
2022/11/30 0:00,0.592592593,0.42173913,0.41991342,0.86746988,0.864864865
2022/11/30 1:00,0.592592593,0.42173913,0.41991342,0.86746988,0.864864865
2022/11/30 2:00,0.555555556,0.42173913,0.41991342,0.927710843,0.864864865
2022/11/30 3:00,0.555555556,0.42173913,0.41991342,0.927710843,0.864864865
2022/11/30 4:00,0.555555556,0.452173913,0.45021645,0.927710843,0.864864865
2022/11/30 5:00,0.555555556,0.452173913,0.45021645,0.927710843,0.864864865
2022/11/30 6:00,0.555555556,0.452173913,0.45021645,0.927710843,0.864864865
2022/11/30 7:00,0.555555556,0.482608696,0.484848485,0.86746988,0.837837838
2022/11/30 8:00,0.518518519,0.547826087,0.54978355,0.795180723,0.783783784
2022/11/30 9:00,0.481481481,0.547826087,0.54978355,0.795180723,0.756756757
2022/11/30 10:00,0.481481481,0.582608696,0.584415584,0.734939759,0.72972973
2022/11/30 11:00,0.481481481,0.582608696,0.584415584,0.674698795,0.702702703
2022/11/30 12:00,0.481481481,0.582608696,0.584415584,0.626506024,0.675675676
2022/11/30 13:00,0.444444444,0.547826087,0.54978355,0.674698795,0.675675676
2022/11/30 14:00,0.407407407,0.517391304,0.519480519,0.674698795,0.648648649
2022/11/30 15:00,0.407407407,0.517391304,0.519480519,0.674698795,0.648648649
2022/11/30 16:00,0.37037037,0.517391304,0.519480519,0.674698795,0.621621622
2022/11/30 17:00,0.37037037,0.547826087,0.54978355,0.674698795,0.621621622
2022/11/30 18:00,0.37037037,0.582608696,0.584415584,0.674698795,0.621621622
2022/11/30 19:00,0.333333333,0.582608696,0.584415584,0.674698795,0.594594595
2022/11/30 20:00,0.333333333,0.613043478,0.614718615,0.614457831,0.567567568
2022/11/30 21:00,0.296296296,0.647826087,0.649350649,0.674698795,0.567567568
2022/11/30 22:00,0.296296296,0.647826087,0.649350649,0.614457831,0.540540541
2022/11/30 23:00,0.259259259,0.647826087,0.649350649,0.662650602,0.540540541
2022/12/1 0:00,0.259259259,0.647826087,0.649350649,0.662650602,0.540540541
2022/12/1 1:00,0.222222222,0.647826087,0.649350649,0.662650602,0.513513514
2022/12/1 2:00,0.222222222,0.647826087,0.649350649,0.662650602,0.513513514
2022/12/1 3:00,0.222222222,0.647826087,0.649350649,0.662650602,0.513513514
2022/12/1 4:00,0.185185185,0.647826087,0.649350649,0.662650602,0.486486486
2022/12/1 5:00,0.185185185,0.647826087,0.649350649,0.662650602,0.486486486
2022/12/1 6:00,0.148148148,0.647826087,0.649350649,0.722891566,0.486486486
2022/12/1 7:00,0.148148148,0.682608696,0.683982684,0.722891566,0.486486486
2022/12/1 8:00,0.148148148,0.713043478,0.714285714,0.662650602,0.459459459
2022/12/1 9:00,0.148148148,0.713043478,0.714285714,0.662650602,0.459459459
2022/12/1 10:00,0.185185185,0.747826087,0.748917749,0.602409639,0.459459459
2022/12/1 11:00,0.185185185,0.713043478,0.714285714,0.602409639,0.459459459
2022/12/1 12:00,0.222222222,0.682608696,0.683982684,0.554216867,0.459459459
2022/12/1 13:00,0.222222222,0.647826087,0.649350649,0.614457831,0.486486486
2022/12/1 14:00,0.185185185,0.647826087,0.649350649,0.602409639,0.459459459
2022/12/1 15:00,0.185185185,0.613043478,0.614718615,0.662650602,0.486486486
2022/12/1 16:00,0.185185185,0.613043478,0.614718615,0.602409639,0.459459459
2022/12/1 17:00,0.148148148,0.613043478,0.614718615,0.662650602,0.459459459
2022/12/1 18:00,0.148148148,0.647826087,0.649350649,0.662650602,0.459459459
2022/12/1 19:00,0.111111111,0.682608696,0.683982684,0.722891566,0.459459459
2022/12/1 20:00,0.111111111,0.682608696,0.683982684,0.722891566,0.459459459
2022/12/1 21:00,0.111111111,0.713043478,0.714285714,0.662650602,0.432432432
2022/12/1 22:00,0.111111111,0.713043478,0.714285714,0.722891566,0.459459459
2022/12/1 23:00,0.111111111,0.713043478,0.714285714,0.722891566,0.459459459
2022/12/2 0:00,0.074074074,0.713043478,0.714285714,0.78313253,0.459459459
2022/12/2 1:00,0.074074074,0.713043478,0.714285714,0.722891566,0.432432432
2022/12/2 2:00,0.074074074,0.682608696,0.683982684,0.722891566,0.432432432
2022/12/2 3:00,0.074074074,0.682608696,0.683982684,0.722891566,0.432432432
2022/12/2 4:00,0.037037037,0.647826087,0.649350649,0.78313253,0.432432432
2022/12/2 5:00,0.037037037,0.682608696,0.683982684,0.710843373,0.405405405
2022/12/2 6:00,0.037037037,0.682608696,0.683982684,0.710843373,0.405405405
2022/12/2 7:00,0.037037037,0.682608696,0.683982684,0.710843373,0.405405405
2022/12/2 8:00,0.037037037,0.713043478,0.714285714,0.710843373,0.405405405
2022/12/2 9:00,0.074074074,0.713043478,0.714285714,0.662650602,0.405405405
2022/12/2 10:00,0.074074074,0.713043478,0.714285714,0.662650602,0.405405405
2022/12/2 11:00,0.148148148,0.682608696,0.683982684,0.554216867,0.405405405
2022/12/2 12:00,0.185185185,0.647826087,0.649350649,0.554216867,0.432432432
2022/12/2 13:00,0.222222222,0.613043478,0.614718615,0.554216867,0.459459459
2022/12/2 14:00,0.259259259,0.547826087,0.54978355,0.506024096,0.459459459
2022/12/2 15:00,0.259259259,0.547826087,0.54978355,0.506024096,0.459459459
2022/12/2 16:00,0.259259259,0.547826087,0.54978355,0.506024096,0.459459459
2022/12/2 17:00,0.259259259,0.547826087,0.54978355,0.554216867,0.486486486
2022/12/2 18:00,0.259259259,0.547826087,0.54978355,0.554216867,0.486486486
2022/12/2 19:00,0.259259259,0.582608696,0.584415584,0.554216867,0.486486486
2022/12/2 20:00,0.259259259,0.582608696,0.584415584,0.554216867,0.486486486
2022/12/2 21:00,0.259259259,0.613043478,0.614718615,0.554216867,0.486486486
2022/12/2 22:00,0.259259259,0.613043478,0.614718615,0.554216867,0.486486486
2022/12/2 23:00,0.222222222,0.613043478,0.614718615,0.614457831,0.486486486
2022/12/3 0:00,0.222222222,0.613043478,0.614718615,0.614457831,0.486486486
2022/12/3 1:00,0.222222222,0.582608696,0.584415584,0.662650602,0.513513514
2022/12/3 2:00,0.222222222,0.582608696,0.584415584,0.614457831,0.486486486
2022/12/3 3:00,0.185185185,0.547826087,0.54978355,0.722891566,0.513513514
2022/12/3 4:00,0.185185185,0.547826087,0.54978355,0.722891566,0.513513514
2022/12/3 5:00,0.185185185,0.547826087,0.54978355,0.722891566,0.513513514
2022/12/3 6:00,0.185185185,0.547826087,0.54978355,0.722891566,0.513513514
2022/12/3 7:00,0.185185185,0.582608696,0.584415584,0.722891566,0.513513514
2022/12/3 8:00,0.185185185,0.582608696,0.584415584,0.722891566,0.513513514
2022/12/3 9:00,0.222222222,0.613043478,0.614718615,0.662650602,0.513513514
2022/12/3 10:00,0.259259259,0.613043478,0.614718615,0.662650602,0.540540541
2022/12/3 11:00,0.259259259,0.582608696,0.584415584,0.662650602,0.540540541
2022/12/3 12:00,0.296296296,0.547826087,0.54978355,0.614457831,0.540540541
2022/12/3 13:00,0.296296296,0.517391304,0.519480519,0.674698795,0.567567568
2022/12/3 14:00,0.333333333,0.482608696,0.484848485,0.614457831,0.567567568
2022/12/3 15:00,0.37037037,0.482608696,0.484848485,0.614457831,0.594594595
2022/12/3 16:00,0.37037037,0.447826087,0.45021645,0.614457831,0.594594595
2022/12/3 17:00,0.333333333,0.482608696,0.484848485,0.674698795,0.594594595
2022/12/3 18:00,0.333333333,0.482608696,0.484848485,0.674698795,0.594594595
2022/12/3 19:00,0.333333333,0.517391304,0.519480519,0.674698795,0.594594595
2022/12/3 20:00,0.333333333,0.517391304,0.519480519,0.734939759,0.621621622
2022/12/3 21:00,0.333333333,0.547826087,0.54978355,0.734939759,0.621621622
2022/12/3 22:00,0.333333333,0.547826087,0.54978355,0.734939759,0.621621622
2022/12/3 23:00,0.333333333,0.547826087,0.54978355,0.734939759,0.621621622
2022/12/4 0:00,0.333333333,0.547826087,0.54978355,0.734939759,0.621621622
2022/12/4 1:00,0.296296296,0.517391304,0.519480519,0.795180723,0.621621622
2022/12/4 2:00,0.296296296,0.517391304,0.519480519,0.855421687,0.648648649
2022/12/4 3:00,0.296296296,0.517391304,0.519480519,0.855421687,0.648648649
2022/12/4 4:00,0.296296296,0.517391304,0.519480519,0.855421687,0.648648649
2022/12/4 5:00,0.296296296,0.517391304,0.519480519,0.855421687,0.648648649
2022/12/4 6:00,0.296296296,0.547826087,0.54978355,0.855421687,0.648648649
2022/12/4 7:00,0.296296296,0.547826087,0.54978355,0.855421687,0.648648649
2022/12/4 8:00,0.296296296,0.582608696,0.584415584,0.855421687,0.648648649
2022/12/4 9:00,0.333333333,0.613043478,0.614718615,0.795180723,0.648648649
2022/12/4 10:00,0.37037037,0.613043478,0.614718615,0.734939759,0.648648649
2022/12/4 11:00,0.37037037,0.613043478,0.614718615,0.734939759,0.648648649
2022/12/4 12:00,0.407407407,0.613043478,0.614718615,0.674698795,0.648648649
2022/12/4 13:00,0.407407407,0.582608696,0.584415584,0.626506024,0.621621622
2022/12/4 14:00,0.444444444,0.547826087,0.54978355,0.626506024,0.648648649
2022/12/4 15:00,0.444444444,0.547826087,0.54978355,0.626506024,0.648648649
2022/12/4 16:00,0.444444444,0.517391304,0.519480519,0.56626506,0.621621622
2022/12/4 17:00,0.407407407,0.547826087,0.54978355,0.626506024,0.621621622
2022/12/4 18:00,0.37037037,0.547826087,0.54978355,0.614457831,0.594594595
2022/12/4 19:00,0.37037037,0.582608696,0.584415584,0.614457831,0.594594595
2022/12/4 20:00,0.37037037,0.613043478,0.614718615,0.614457831,0.594594595
2022/12/4 21:00,0.333333333,0.613043478,0.614718615,0.674698795,0.594594595
2022/12/4 22:00,0.333333333,0.647826087,0.649350649,0.674698795,0.594594595
2022/12/4 23:00,0.333333333,0.613043478,0.614718615,0.674698795,0.594594595
2022/12/5 0:00,0.296296296,0.613043478,0.614718615,0.674698795,0.567567568
2022/12/5 1:00,0.296296296,0.613043478,0.614718615,0.674698795,0.567567568
2022/12/5 2:00,0.259259259,0.613043478,0.614718615,0.662650602,0.540540541
2022/12/5 3:00,0.259259259,0.613043478,0.614718615,0.662650602,0.540540541
2022/12/5 4:00,0.259259259,0.613043478,0.614718615,0.662650602,0.540540541
2022/12/5 5:00,0.222222222,0.647826087,0.649350649,0.722891566,0.540540541
2022/12/5 6:00,0.222222222,0.647826087,0.649350649,0.662650602,0.513513514
2022/12/5 7:00,0.185185185,0.682608696,0.683982684,0.722891566,0.513513514
2022/12/5 8:00,0.185185185,0.713043478,0.714285714,0.662650602,0.486486486
2022/12/5 9:00,0.222222222,0.747826087,0.748917749,0.614457831,0.486486486
2022/12/5 10:00,0.222222222,0.747826087,0.748917749,0.554216867,0.459459459
